organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHMLung,UBERON:0001004,Lateral segmental bronchus,665.0720323461572,0,1,1,0,1,27,0,28,fibroblast; macrophage; mast cell; monocyte; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; alveolar macrophage; basal cell; myofibroblast cell; vascular associated smooth muscle cell; B cell; dendritic cell; endothelial cell; endothelial cell of artery; blood vessel endothelial cell; chondrocyte; ciliated cell; club cell; epithelial cell; goblet cell; lung neuroendocrine cell; T cell; type I pneumocyte; type II pneumocyte; enucleate erythrocyte,211.10948905109489051095
VHMLung,UBERON:0001004,Left apical bronchopulmonary segment,174591.3885900344,2,5,1,4,2,4,0,6,Muscle; Endothelial cell; Epithelial cell; Fibroblast; Immune (myeloid); Immune (lymphocyte),1835.33333333333333333333
VHMLung,UBERON:0001004,Right Lateral Bronchopulmonary Segment,162410.6783887328,1,4,1,3,1,27,0,28,myofibroblast cell; vascular associated smooth muscle cell; B cell; dendritic cell; endothelial cell; endothelial cell of artery; fibroblast; macrophage; mast cell; monocyte; native cell; natural killer cell; goblet cell; lung neuroendocrine cell; T cell; type I pneumocyte; type II pneumocyte; enucleate erythrocyte; pericyte; smooth muscle cell; vein endothelial cell; alveolar macrophage; basal cell; blood vessel endothelial cell; chondrocyte; ciliated cell; club cell; epithelial cell,211.10948905109489051095
VHMProstate,UBERON:0000079,central zone of prostate,1800.096023678691,0,1,2,0,3,4,0,7,Muscle; Endothelial cell; Epithelial cell; Fibroblast; Immune (lymphocyte); Immune (myeloid); Glia,1194.65384615384615384615
VHMProstate,UBERON:0000079,peripheral zone of prostate,4450.416823766444,0,1,2,0,3,4,0,7,Muscle; Endothelial cell; Epithelial cell; Fibroblast; Immune (lymphocyte); Immune (myeloid); Glia,1194.65384615384615384615
VHMRightKidney,UBERON:0004539,outer cortex of kidney,109924.9845169422,4,4,2,2,47,2,1,49,Cycling Mononuclear Phagocyte; Renin-positive Juxtaglomerular Granular; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Proximal Tubule Epithelial Segment 2; Mesangial; Distal Convoluted Tubule Type 1; Parietal Epithelial; Peritubular Capilary Endothelial ; Intercalated Type B; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Podocyte; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Outer Medullary Collecting Duct Principal; B; Lymphatic Endothelial; Monocyte-derived; Cortical Thick Ascending Limb; Descending Vasa Recta Endothelial ; Connecting Tubule Intercalated Type A; Distal Convoluted Tubule Type 2; Papillary Tip Epithelial; Glomerular Capillary Endothelial; Ascending Vasa Recta Endothelial; Vascular Smooth Muscle / Pericyte; Schwann / Neural; T; Cortical Collecting Duct Principal; Classical Dendritic; Plasma; Cortical Vascular Smooth Muscle / Pericyte; Plasmacytoid Dendritic; Mast; Afferent / Efferent Arteriole Endothelial; Non-classical monocyte; Natural Killer T; Neutrophil; Fibroblast,614.60893416927899686520
VHMRightKidney,UBERON:0004539,renal papilla,32.27642989924912,0,1,1,0,11,0,2,11,Descending Thin Limb Type 3; Ascending Thin Limb; Cortical Collecting Duct Principal; Non-classical monocyte; Medullary Fibroblast; Descending Thin Limb Type 1; Outer Medullary Collecting Duct Principal; Ascending Vasa Recta Endothelial; Connecting Tubule; Parietal Epithelial; Inner Medullary Collecting Duct,45.54545454545454545455
VHMRightKidney,UBERON:0004539,renal pyramid,3183.276071282504,1,2,1,1,11,0,1,11,Descending Thin Limb Type 1; Inner Medullary Collecting Duct; Outer Medullary Collecting Duct Principal; Cortical Collecting Duct Principal; Medullary Fibroblast; Parietal Epithelial; Connecting Tubule; Ascending Vasa Recta Endothelial; Descending Thin Limb Type 3; Ascending Thin Limb; Non-classical monocyte,45.54545454545454545455
VHMSkin,UBERON:0002097,skin of body,2109804.44224585,6,6,1,5,6,4,36,10,Endothelial cell; Epithelial cell; Fibroblast; Other; Immune (myeloid); Melanocyte; Epithelial cell (keratinocyte); Adipocyte; Immune (lymphocyte); Muscle,496.1
VHMSmallIntestine,UBERON:0002108,ascending part of duodenum,7109.889886530647,0,6,5,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; NK; CD57+ Enterocyte; M2 Macrophage; Stroma; Neuroendocrine; Paneth; Cycling TA; CD66+ Enterocyte; Endothelial; Enterocyte; Plasma; Smooth muscle; M1 Macrophage; Goblet; CD7+ Immune; ICC; B; TA; MUC1+ Enterocyte; DC,1898.952
VHMSmallIntestine,UBERON:0002108,descending part of duodenum,10111.838130595801,6,6,5,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; M1 Macrophage; CD7+ Immune; Goblet; CD57+ Enterocyte; DC; M2 Macrophage; Enterocyte; Smooth muscle; MUC1+ Enterocyte; NK; Neuroendocrine; B; Plasma; TA; Stroma; Cycling TA; CD66+ Enterocyte; Paneth; Endothelial; ICC,1846.616
VHMSmallIntestine,UBERON:0002108,distal part of ileum,14601.443211038079,6,6,6,0,20,5,29,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; NK; Smooth muscle; Enterocyte; Paneth; ICC; CD66+ Enterocyte; Goblet; DC; TA; M1 Macrophage; Neuroendocrine; CD7+ Immune; Endothelial; Cycling TA; CD57+ Enterocyte; Stroma; B; Plasma; MUC1+ Enterocyte; M2 Macrophage,2103.03204241585984324574
VHMSmallIntestine,UBERON:0002108,horizontal part of duodenum,10554.93714232167,0,6,5,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; NK; CD57+ Enterocyte; M2 Macrophage; Stroma; Neuroendocrine; Paneth; Cycling TA; CD66+ Enterocyte; Endothelial; Enterocyte; Plasma; Smooth muscle; M1 Macrophage; Goblet; CD7+ Immune; ICC; B; TA; MUC1+ Enterocyte; DC,1898.952
VHMSmallIntestine,UBERON:0002108,jejunum,194372.0765770627,6,6,4,2,20,5,29,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Plasma; M2 Macrophage; CD7+ Immune; Endothelial; Enterocyte; ICC; Paneth; DC; Goblet; CD66+ Enterocyte; TA; B; MUC1+ Enterocyte; NK; CD57+ Enterocyte; M1 Macrophage; Smooth muscle; Cycling TA; Neuroendocrine; Stroma,2936.38450899031811894882
