sex,tool,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Female,azimuth,VHFHeart,heart right ventricle,Arterial Endothelial,http://purl.obolibrary.org/obo/CL_1000413,69.52564102564102564103,5423
Female,azimuth,VHFHeart,heart right ventricle,Atrial Cardiomyocyte,http://purl.obolibrary.org/obo/CL_0002129,5.97435897435897435897,233
Female,azimuth,VHFHeart,heart right ventricle,B,http://purl.obolibrary.org/obo/CL_0000236,16.78947368421052631579,957
Female,azimuth,VHFHeart,heart right ventricle,Capillary Endothelial,http://purl.obolibrary.org/obo/CL_0002144,872.36470588235294117647,74151
Female,azimuth,VHFHeart,heart right ventricle,Endocardial,http://purl.obolibrary.org/obo/CL_0002350,22.5,1620
Female,azimuth,VHFHeart,heart right ventricle,Endothelial,http://purl.obolibrary.org/obo/CL_0000115,2.42105263157894736842,46
Female,azimuth,VHFHeart,heart right ventricle,Fibroblast,http://purl.obolibrary.org/obo/CL_0000057,942.23529411764705882353,80090
Female,azimuth,VHFHeart,heart right ventricle,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,11.33846153846153846154,737
Female,azimuth,VHFHeart,heart right ventricle,Macrophage,http://purl.obolibrary.org/obo/CL_0000235,130.68235294117647058824,11108
Female,azimuth,VHFHeart,heart right ventricle,Mast,http://purl.obolibrary.org/obo/CL_0000097,26.6,2261
Female,azimuth,VHFHeart,heart right ventricle,Mesothelial,http://purl.obolibrary.org/obo/CL_0000077,6.61538461538461538462,172
Female,azimuth,VHFHeart,heart right ventricle,Monocyte/cDC,http://purl.obolibrary.org/obo/CL_0011031,155.70588235294117647059,13235
Female,azimuth,VHFHeart,heart right ventricle,NK,http://purl.obolibrary.org/obo/CL_0000623,79.97468354430379746835,6318
Female,azimuth,VHFHeart,heart right ventricle,Neuronal,http://purl.obolibrary.org/obo/CL_0002573,40.55294117647058823529,3447
Female,azimuth,VHFHeart,heart right ventricle,Pericyte,http://purl.obolibrary.org/obo/CL_0000669,922.68235294117647058824,78428
Female,azimuth,VHFHeart,heart right ventricle,Smooth Muscle,http://purl.obolibrary.org/obo/CL_0000192,133.8,11373
Female,azimuth,VHFHeart,heart right ventricle,T,http://purl.obolibrary.org/obo/CL_0000084,48.10588235294117647059,4089
Female,azimuth,VHFHeart,heart right ventricle,Venous Endothelial,http://purl.obolibrary.org/obo/CL_1000414,58.89411764705882352941,5006
Female,azimuth,VHFHeart,heart right ventricle,Ventricular Cardiomycoyte,http://purl.obolibrary.org/obo/CL_0002131,2603.38823529411764705882,221288
Female,azimuth,VHFHeart,interventricular septum,Adipocyte,http://purl.obolibrary.org/obo/CL_0000136,20.16666666666666666667,726
Female,azimuth,VHFHeart,interventricular septum,Arterial Endothelial,http://purl.obolibrary.org/obo/CL_1000413,84.33333333333333333333,3036
Female,azimuth,VHFHeart,interventricular septum,Atrial Cardiomyocyte,http://purl.obolibrary.org/obo/CL_0002129,4,72
Female,azimuth,VHFHeart,interventricular septum,B,http://purl.obolibrary.org/obo/CL_0000236,20.16666666666666666667,726
Female,azimuth,VHFHeart,interventricular septum,Capillary Endothelial,http://purl.obolibrary.org/obo/CL_0002144,1359.16666666666666666667,48930
Female,azimuth,VHFHeart,interventricular septum,Endocardial,http://purl.obolibrary.org/obo/CL_0002350,10.6,318
Female,azimuth,VHFHeart,interventricular septum,Endothelial,http://purl.obolibrary.org/obo/CL_0000115,1.5,18
Female,azimuth,VHFHeart,interventricular septum,Fibroblast,http://purl.obolibrary.org/obo/CL_0000057,999.33333333333333333333,35976
Female,azimuth,VHFHeart,interventricular septum,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,9.4,282
Female,azimuth,VHFHeart,interventricular septum,Macrophage,http://purl.obolibrary.org/obo/CL_0000235,126.16666666666666666667,4542
Female,azimuth,VHFHeart,interventricular septum,Mast,http://purl.obolibrary.org/obo/CL_0000097,32.66666666666666666667,1176
Female,azimuth,VHFHeart,interventricular septum,Mesothelial,http://purl.obolibrary.org/obo/CL_0000077,12,144
Female,azimuth,VHFHeart,interventricular septum,Monocyte/cDC,http://purl.obolibrary.org/obo/CL_0011031,282.66666666666666666667,10176
Female,azimuth,VHFHeart,interventricular septum,NK,http://purl.obolibrary.org/obo/CL_0000623,165.8,4974
Female,azimuth,VHFHeart,interventricular septum,Neuronal,http://purl.obolibrary.org/obo/CL_0002573,49.66666666666666666667,1788
Female,azimuth,VHFHeart,interventricular septum,Pericyte,http://purl.obolibrary.org/obo/CL_0000669,990.5,35658
Female,azimuth,VHFHeart,interventricular septum,Smooth Muscle,http://purl.obolibrary.org/obo/CL_0000192,171.83333333333333333333,6186
Female,azimuth,VHFHeart,interventricular septum,T,http://purl.obolibrary.org/obo/CL_0000084,74.5,2682
Female,azimuth,VHFHeart,interventricular septum,Venous Endothelial,http://purl.obolibrary.org/obo/CL_1000414,65.16666666666666666667,2346
Female,azimuth,VHFHeart,interventricular septum,Ventricular Cardiomycoyte,http://purl.obolibrary.org/obo/CL_0002131,2354.83333333333333333333,84774
Female,azimuth,VHFHeart,left cardiac atrium,Adipocyte,http://purl.obolibrary.org/obo/CL_0000136,84.71428571428571428571,4151
Female,azimuth,VHFHeart,left cardiac atrium,Arterial Endothelial,http://purl.obolibrary.org/obo/CL_1000413,29.71428571428571428571,1456
Female,azimuth,VHFHeart,left cardiac atrium,Atrial Cardiomyocyte,http://purl.obolibrary.org/obo/CL_0002129,1213.14285714285714285714,59444
Female,azimuth,VHFHeart,left cardiac atrium,B,http://purl.obolibrary.org/obo/CL_0000236,9.2,322
Female,azimuth,VHFHeart,left cardiac atrium,Capillary Endothelial,http://purl.obolibrary.org/obo/CL_0002144,471.14285714285714285714,23086
Female,azimuth,VHFHeart,left cardiac atrium,Endocardial,http://purl.obolibrary.org/obo/CL_0002350,76.5,2142
Female,azimuth,VHFHeart,left cardiac atrium,Endothelial,http://purl.obolibrary.org/obo/CL_0000115,1,14
Female,azimuth,VHFHeart,left cardiac atrium,Fibroblast,http://purl.obolibrary.org/obo/CL_0000057,555.85714285714285714286,27237
Female,azimuth,VHFHeart,left cardiac atrium,ILC,http://purl.obolibrary.org/obo/CL_0001065,4,28
Female,azimuth,VHFHeart,left cardiac atrium,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,3.4,119
Female,azimuth,VHFHeart,left cardiac atrium,Macrophage,http://purl.obolibrary.org/obo/CL_0000235,97.71428571428571428571,4788
Female,azimuth,VHFHeart,left cardiac atrium,Mast,http://purl.obolibrary.org/obo/CL_0000097,24.33333333333333333333,1022
Female,azimuth,VHFHeart,left cardiac atrium,Mesothelial,http://purl.obolibrary.org/obo/CL_0000077,23,644
Female,azimuth,VHFHeart,left cardiac atrium,Monocyte/cDC,http://purl.obolibrary.org/obo/CL_0011031,99.71428571428571428571,4886
Female,azimuth,VHFHeart,left cardiac atrium,NK,http://purl.obolibrary.org/obo/CL_0000623,50.5,2121
Female,azimuth,VHFHeart,left cardiac atrium,Neuronal,http://purl.obolibrary.org/obo/CL_0002573,68.28571428571428571429,3346
Female,azimuth,VHFHeart,left cardiac atrium,Pericyte,http://purl.obolibrary.org/obo/CL_0000669,707,34643
Female,azimuth,VHFHeart,left cardiac atrium,Smooth Muscle,http://purl.obolibrary.org/obo/CL_0000192,174.42857142857142857143,8547
Female,azimuth,VHFHeart,left cardiac atrium,T,http://purl.obolibrary.org/obo/CL_0000084,67.83333333333333333333,2849
Female,azimuth,VHFHeart,left cardiac atrium,Venous Endothelial,http://purl.obolibrary.org/obo/CL_1000414,38,1862
Female,azimuth,VHFHeart,left cardiac atrium,Ventricular Cardiomycoyte,http://purl.obolibrary.org/obo/CL_0002131,51.5,2163
Female,azimuth,VHFHeart,right cardiac atrium,Adipocyte,http://purl.obolibrary.org/obo/CL_0000136,82.33333333333333333333,2964
Female,azimuth,VHFHeart,right cardiac atrium,Arterial Endothelial,http://purl.obolibrary.org/obo/CL_1000413,31,1116
Female,azimuth,VHFHeart,right cardiac atrium,Atrial Cardiomyocyte,http://purl.obolibrary.org/obo/CL_0002129,598.5,21546
Female,azimuth,VHFHeart,right cardiac atrium,B,http://purl.obolibrary.org/obo/CL_0000236,5.66666666666666666667,204
Female,azimuth,VHFHeart,right cardiac atrium,Capillary Endothelial,http://purl.obolibrary.org/obo/CL_0002144,219.33333333333333333333,7896
Female,azimuth,VHFHeart,right cardiac atrium,Endocardial,http://purl.obolibrary.org/obo/CL_0002350,172.16666666666666666667,6198
Female,azimuth,VHFHeart,right cardiac atrium,Endothelial,http://purl.obolibrary.org/obo/CL_0000115,57,1710
Female,azimuth,VHFHeart,right cardiac atrium,Fibroblast,http://purl.obolibrary.org/obo/CL_0000057,769.33333333333333333333,27696
Female,azimuth,VHFHeart,right cardiac atrium,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,8.5,102
Female,azimuth,VHFHeart,right cardiac atrium,Macrophage,http://purl.obolibrary.org/obo/CL_0000235,59,1770
Female,azimuth,VHFHeart,right cardiac atrium,Mast,http://purl.obolibrary.org/obo/CL_0000097,4.75,114
Female,azimuth,VHFHeart,right cardiac atrium,Mesothelial,http://purl.obolibrary.org/obo/CL_0000077,25,450
Female,azimuth,VHFHeart,right cardiac atrium,Monocyte/cDC,http://purl.obolibrary.org/obo/CL_0011031,91,3276
Female,azimuth,VHFHeart,right cardiac atrium,NK,http://purl.obolibrary.org/obo/CL_0000623,13.5,486
Female,azimuth,VHFHeart,right cardiac atrium,Neuronal,http://purl.obolibrary.org/obo/CL_0002573,67.33333333333333333333,2424
Female,azimuth,VHFHeart,right cardiac atrium,Pericyte,http://purl.obolibrary.org/obo/CL_0000669,162.83333333333333333333,5862
Female,azimuth,VHFHeart,right cardiac atrium,Smooth Muscle,http://purl.obolibrary.org/obo/CL_0000192,120.66666666666666666667,4344
Female,azimuth,VHFHeart,right cardiac atrium,T,http://purl.obolibrary.org/obo/CL_0000084,55.33333333333333333333,1992
Female,azimuth,VHFHeart,right cardiac atrium,Venous Endothelial,http://purl.obolibrary.org/obo/CL_1000414,20,720
Female,azimuth,VHFHeart,right cardiac atrium,Ventricular Cardiomycoyte,http://purl.obolibrary.org/obo/CL_0002131,2,24
Female,azimuth,VHFLeftKidney,kidney capsule,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,9,18
Female,azimuth,VHFLeftKidney,kidney capsule,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,6409,12818
Female,azimuth,VHFLeftKidney,kidney capsule,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,604,1208
Female,azimuth,VHFLeftKidney,kidney capsule,B,http://purl.obolibrary.org/obo/CL_0000236,546.5,1093
Female,azimuth,VHFLeftKidney,kidney capsule,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,1.5,3
Female,azimuth,VHFLeftKidney,kidney capsule,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,6884,13768
Female,azimuth,VHFLeftKidney,kidney capsule,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,6.5,13
Female,azimuth,VHFLeftKidney,kidney capsule,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,520,1040
Female,azimuth,VHFLeftKidney,kidney capsule,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,787.5,1575
Female,azimuth,VHFLeftKidney,kidney capsule,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,2776.5,5553
Female,azimuth,VHFLeftKidney,kidney capsule,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,5480,10960
Female,azimuth,VHFLeftKidney,kidney capsule,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,3027.5,6055
Female,azimuth,VHFLeftKidney,kidney capsule,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,4597,9194
Female,azimuth,VHFLeftKidney,kidney capsule,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,1909,3818
Female,azimuth,VHFLeftKidney,kidney capsule,Descending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001285,535.5,1071
Female,azimuth,VHFLeftKidney,kidney capsule,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,13733,27466
Female,azimuth,VHFLeftKidney,kidney capsule,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,41,82
Female,azimuth,VHFLeftKidney,kidney capsule,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,2148,4296
Female,azimuth,VHFLeftKidney,kidney capsule,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,177,354
Female,azimuth,VHFLeftKidney,kidney capsule,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,21958.5,43917
Female,azimuth,VHFLeftKidney,kidney capsule,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,202.5,405
Female,azimuth,VHFLeftKidney,kidney capsule,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,57.5,115
Female,azimuth,VHFLeftKidney,kidney capsule,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,290,580
Female,azimuth,VHFLeftKidney,kidney capsule,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,2128,4256
Female,azimuth,VHFLeftKidney,kidney capsule,Mast,http://purl.obolibrary.org/obo/CL_0000097,31.5,63
Female,azimuth,VHFLeftKidney,kidney capsule,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,2553.5,5107
Female,azimuth,VHFLeftKidney,kidney capsule,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,7335.5,14671
Female,azimuth,VHFLeftKidney,kidney capsule,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,144.5,289
Female,azimuth,VHFLeftKidney,kidney capsule,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,8.5,17
Female,azimuth,VHFLeftKidney,kidney capsule,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,3,6
Female,azimuth,VHFLeftKidney,kidney capsule,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,2,2
Female,azimuth,VHFLeftKidney,kidney capsule,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,338.5,677
Female,azimuth,VHFLeftKidney,kidney capsule,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,959,1918
Female,azimuth,VHFLeftKidney,kidney capsule,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,278.5,557
Female,azimuth,VHFLeftKidney,kidney capsule,Peritubular Capilary Endothelial,http://purl.obolibrary.org/obo/CL_1001033,1313.5,2627
Female,azimuth,VHFLeftKidney,kidney capsule,Plasma,http://purl.obolibrary.org/obo/CL_0000786,204,408
Female,azimuth,VHFLeftKidney,kidney capsule,Plasmacytoid Dendritic,http://purl.obolibrary.org/obo/CL_0001058,7.5,15
Female,azimuth,VHFLeftKidney,kidney capsule,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,469,938
Female,azimuth,VHFLeftKidney,kidney capsule,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,5127,10254
Female,azimuth,VHFLeftKidney,kidney capsule,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,1309.5,2619
Female,azimuth,VHFLeftKidney,kidney capsule,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,5002,10004
Female,azimuth,VHFLeftKidney,kidney capsule,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,15.5,31
Female,azimuth,VHFLeftKidney,kidney capsule,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,110,220
Female,azimuth,VHFLeftKidney,kidney capsule,T,http://purl.obolibrary.org/obo/CL_0000084,248.5,497
Female,azimuth,VHFLeftKidney,kidney capsule,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,602,1204
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,85.85714285714285714286,1202
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,2147.71428571428571428571,30068
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,327.08333333333333333333,3925
Female,azimuth,VHFLeftKidney,outer cortex of kidney,B,http://purl.obolibrary.org/obo/CL_0000236,304.3,3043
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,2,12
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,3800.85714285714285714286,53212
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,10.54545454545454545455,116
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,249.78571428571428571429,3497
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,650.92857142857142857143,9113
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,1318.35714285714285714286,18457
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,3887.28571428571428571429,54422
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,138.33333333333333333333,415
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,6410.21428571428571428571,89743
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,1731.71428571428571428571,24244
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,686,9604
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Descending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001285,369.92857142857142857143,5179
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,5511.57142857142857142857,77162
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,18,180
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,679.78571428571428571429,9517
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,48.85714285714285714286,684
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,7861.35714285714285714286,110059
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,172.85714285714285714286,2420
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,15.14285714285714285714,212
Female,azimuth,VHFLeftKidney,outer cortex of kidney,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,69.07142857142857142857,967
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,886.78571428571428571429,12415
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Mast,http://purl.obolibrary.org/obo/CL_0000097,36.625,293
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,845.92857142857142857143,11843
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,3996.38461538461538461538,51953
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,112.92857142857142857143,1581
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,19,266
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1.85714285714285714286,13
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,3.5,21
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,230.38461538461538461538,2995
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,461.57142857142857142857,6462
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,1,4
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,982.57142857142857142857,13756
Female,azimuth,VHFLeftKidney,outer cortex of kidney,Peritubular Capilary Endothelial,http://purl.obolibrary.org/obo/CL_1001033,292.71428571428571428571,4098
